Name,Rating,Reviews,Industry,Employees,Domain,Years_in_Operation,HQ
Forever New,4.1,98 Reviews,Retail,201-500 Employees,18 years old,Melbourne +24 more,
Som Distilleries & Breweries,4.0,98 Reviews,Beverage,501-1k Employees,38 years old,Bhopal +17 more,
T.R. Sawhney Motors,3.7,98 Reviews,Automobile,201-500 Employees (Global),37 years old,New Delhi +10 more,
Sohan Lal Commodity Management,4.1,98 Reviews,Logistics,501-1k Employees,53 years old,Delhi +16 more,
Nifco India,3.8,98 Reviews,Industrial Machinery,51-200 Employees,14 years old,Hikarinooka +6 more,
Hyperquality,3.7,98 Reviews,BPO,501-1k Employees,21 years old,Seattle +6 more,
W3Softech India,3.5,98 Reviews,IT Services & Consulting,51-200 Employees,13 years old,Hyderabad/Secunderabad +1 more,
ICSIL,4.4,98 Reviews,Telecom,1-10 Employees,Public,40 years old,New Delhi +1 more
Astute Corporate Services,3.3,98 Reviews,Other,1k-5k Employees (Global),19 years old,Pune +18 more,
Reliance Foundation India,4.0,98 Reviews,Education & Training,201-500 Employees,33 years old,Nagpur +29 more,
Spc Life Sciences,3.4,98 Reviews,Clinical Research,51-200 Employees,18 years old,Vadodara +3 more,
GTT Communications,4.0,98 Reviews,Hardware & Networking,201-500 Employees,26 years old,McLean +2 more,
Gj Solutions,3.3,98 Reviews,Recruitment,201-500 Employees (Global),14 years old,Hyderabad +6 more,
D.B ENGINEERING,4.3,98 Reviews,Industrial Machinery,51-200 Employees,73 years old,New Delhi +13 more,
ORISSA METALIKS,3.8,98 Reviews,Industrial Machinery,51-200 Employees,Kharagpur +2 more,,
Xylem Resource Management,3.8,98 Reviews,Recruitment,201-500 Employees,17 years old,Bengaluru +38 more,
MSV International,4.2,98 Reviews,Engineering & Construction,11-50 Employees,23 years old,Kenmore +42 more,
Siemens Industry Software (India),4.3,98 Reviews,Industrial Automation,10k-50k Employees,26 years old,Plano +7 more,
TRACKS AND TOWERS INFRATECH,4.2,98 Reviews,Engineering & Construction,501-1k Employees,41 years old,Hyderabad +22 more,
Trimed Solutions India,3.6,98 Reviews,Medical Equipment,201-500 Employees,12 years old,Hyderabad/Secunderabad +11 more,
Vflyorions,4.5,98 Reviews,BPO,201-500 Employees,Nagpur +1 more,,
Girnarsoft Automobiles,3.5,98 Reviews,1k-5k Employees,Gurgaon / Gurugram +25 more,,,
Funlabtech,4.3,98 Reviews,IT Services & Consulting,11-50 Employees,Gurgaon / Gurugram +5 more,,
Interview Kickstart,4.4,98 Reviews,Education & Training,51-200 Employees,Startup,10 years old,Delaware
Paperpedia,2.8,98 Reviews,EdTech,51-200 Employees,9 years old,Noida +7 more,
TVS Automobiles Solutions,3.8,98 Reviews,13 years old,madurai +24 more,,,
Corient Business Solutions,3.3,98 Reviews,Accounting & Auditing,201-500 Employees,12 years old,Coventry +6 more,
Cartrade.com,3.9,97 Reviews,Internet,1k-5k Employees,15 years old,Mumbai +18 more,
Flex Technologies,4.1,97 Reviews,1k-5k Employees,Chennai +9 more,,,
otsuka chemical india,4.3,97 Reviews,Chemicals,201-500 Employees,Jaipur +7 more,,
Possible Health,3.2,97 Reviews,Fitness & Wellness,51-200 Employees,9 years old,Bangalore/Bengaluru +6 more,
Lumens Technologies,3.8,97 Reviews,Semiconductors,1k-5k Employees,Mumbai +7 more,,
Icomm Tele,4.1,97 Reviews,Telecom,1k-5k Employees,35 years old,Hyderabad +12 more,
Competent Automobiles,4.2,97 Reviews,Retail,5k-10k Employees,39 years old,Delhi/NCR +11 more,
Indo-Tibetan Border Police,4.5,97 Reviews,Government,62 years old,New Delhi +26 more,,
Pratian Technologies,2.5,97 Reviews,IT Services & Consulting,11-50 Employees,18 years old,Bangalore/Bengaluru +3 more,
Portescap,3.9,97 Reviews,Electronics Manufacturing,201-500 Employees,93 years old,West Chester +4 more,
KIIT University,4.2,97 Reviews,Education & Training,1k-5k Employees,32 years old,Blaine +4 more,
Link Intime,3.3,97 Reviews,Investment Banking / Venture Capital / Private Equity,201-500 Employees,25 years old,Mumbai +6 more,
Zigma Technologies,3.7,97 Reviews,IT Services & Consulting,51-200 Employees,20 years old,Chennai +15 more,
EENADU,3.9,97 Reviews,Printing & Publishing,201-500 Employees (Global),10 years old,Hyderabad/Secunderabad +17 more,
Solverminds Solutions and Technologies,4.0,97 Reviews,IT Services & Consulting,501-1k Employees,21 years old,Chennai +1 more,
Sumtotal Systems,3.9,97 Reviews,IT Services & Consulting,501-1k Employees,39 years old,Gainesville +1 more,
Rajagiri Hospital,4.6,97 Reviews,Healthcare,201-500 Employees,10 years old,Kochi +5 more,
Gulf Petrochemical Services & Trading,3.9,97 Reviews,Petrochemicals,5k-10k Employees (Global),41 years old,Muscat +4 more,
Sicagen,3.9,97 Reviews,Building Material,501-1k Employees,Public,20 years old,Chennai +24 more
SmartSchool Education,3.8,97 Reviews,EdTech,11-50 Employees,13 years old,Noida +4 more,
Dietech India,3.7,97 Reviews,Industrial Machinery,201-500 Employees,29 years old,Kancheepuram +5 more,
Patel Motors,4.0,97 Reviews,Auto Components,11-50 Employees,31 years old,Indore +5 more,
Village Financial Services,3.9,97 Reviews,Financial Services,1k-5k Employees,42 years old,Kolkata +32 more,
Ansal Housing & Construction,3.8,97 Reviews,Real Estate,201-500 Employees,Public,41 years old,Delhi/NCR +13 more
GlobalHunt,3.3,97 Reviews,Recruitment,51-200 Employees,22 years old,New Delhi +12 more,
Net2source,3.7,97 Reviews,Recruitment,1k-5k Employees,17 years old,New Jersey +3 more,
John Distilleries,3.7,97 Reviews,Beverage,1k-5k Employees,28 years old,Bangalore +15 more,
Petronet LNG,4.6,97 Reviews,Oil & Gas,501-1k Employees,Public,26 years old,Delhi/NCR +6 more
Ntrust Infotech,3.2,97 Reviews,IT Services & Consulting,51-200 Employees,21 years old,Irvine +1 more,
KidZania,3.6,97 Reviews,Media & Entertainment,51-200 Employees,27 years old,Mexico City +3 more,
MS Education Academy,3.8,97 Reviews,Education & Training,51-200 Employees,33 years old,Hyderabad +18 more,
Gulshan Homz,4.5,97 Reviews,Real Estate,201-500 Employees,35 years old,Ghaziabad +4 more,
Delhi Police,4.3,97 Reviews,Law Enforcement & Security,1k-5k Employees,163 years old,New Delhi +7 more,
Aurus,2.9,97 Reviews,IT Services & Consulting,201-500 Employees,24 years old,Norwood +3 more,
Tupperware,3.9,97 Reviews,Retail,501-1k Employees,78 years old,Orlando +17 more,
Spinco Biotech,3.9,97 Reviews,Biotechnology,201-500 Employees,43 years old,Chennai +13 more,
Fare Labs,3.2,97 Reviews,Analytics & KPO,51-200 Employees,25 years old,Gurugram +3 more,
Noble Hospital,4.1,97 Reviews,Healthcare,501-1k Employees (Global),28 years old,Pune +17 more,
Nelson Global Products,3.8,97 Reviews,Industrial Machinery,51-200 Employees,85 years old,Stoughton +12 more,
Baker Gauges,3.7,97 Reviews,Semiconductors,201-500 Employees,52 years old,Pune +5 more,
Great White Global,4.3,97 Reviews,Electrical Equipment,201-500 Employees,61 years old,Mumbai +24 more,
Jm Frictech,3.6,97 Reviews,Industrial Machinery,201-500 Employees,16 years old,Chennai +6 more,
Sridevi Tool Engineers,3.7,97 Reviews,Engineering & Construction,51-200 Employees,52 years old,Vasai +4 more,
Brady Corporation,4.2,97 Reviews,Printing & Publishing,5k-10k Employees (Global),Public,110 years old,Milwaukee +7 more
Brunel,4.2,97 Reviews,Recruitment,201-500 Employees,49 years old,Amsterdam +12 more,
Baker Gauges,3.7,97 Reviews,Semiconductors,201-500 Employees,52 years old,Pune +5 more,
Dietech India,3.7,97 Reviews,Industrial Machinery,201-500 Employees,29 years old,Kancheepuram +5 more,
MS Education Academy,3.8,97 Reviews,Education & Training,51-200 Employees,33 years old,Hyderabad +18 more,
GlobalHunt,3.3,97 Reviews,Recruitment,51-200 Employees,22 years old,New Delhi +12 more,
Portescap,3.9,97 Reviews,Electronics Manufacturing,201-500 Employees,93 years old,West Chester +4 more,
John Distilleries,3.7,97 Reviews,Beverage,1k-5k Employees,28 years old,Bangalore +15 more,
Link Intime,3.3,97 Reviews,Investment Banking / Venture Capital / Private Equity,201-500 Employees,25 years old,Mumbai +6 more,
Zigma Technologies,3.7,97 Reviews,IT Services & Consulting,51-200 Employees,20 years old,Chennai +15 more,
Sicagen,3.9,97 Reviews,Building Material,501-1k Employees,Public,20 years old,Chennai +24 more
SmartSchool Education,3.8,97 Reviews,EdTech,11-50 Employees,13 years old,Noida +4 more,
Patel Motors,4.0,97 Reviews,Auto Components,11-50 Employees,31 years old,Indore +5 more,
EENADU,3.9,97 Reviews,Printing & Publishing,201-500 Employees (Global),10 years old,Hyderabad/Secunderabad +17 more,
Great White Global,4.3,97 Reviews,Electrical Equipment,201-500 Employees,61 years old,Mumbai +24 more,
Jm Frictech,3.6,97 Reviews,Industrial Machinery,201-500 Employees,16 years old,Chennai +6 more,
Sumtotal Systems,3.9,97 Reviews,IT Services & Consulting,501-1k Employees,39 years old,Gainesville +1 more,
Brady Corporation,4.2,97 Reviews,Printing & Publishing,5k-10k Employees (Global),Public,110 years old,Milwaukee +7 more
Solverminds Solutions and Technologies,4.0,97 Reviews,IT Services & Consulting,501-1k Employees,21 years old,Chennai +1 more,
Sridevi Tool Engineers,3.7,97 Reviews,Engineering & Construction,51-200 Employees,52 years old,Vasai +4 more,
Altera Digital Health,3.7,97 Reviews,Pune +4 more,,,,
Hike Education Private Limited,3.3,97 Reviews,EdTech,201-500 Employees,Startup,10 years old,New Delhi +6 more
Zentiva,4.1,97 Reviews,Ankleshwar +5 more,,,,
yellow.ai,3.4,97 Reviews,Software Product,501-1k Employees,Startup,8 years old,San Mateo +3 more
Innovalance Learning Systems,3.3,97 Reviews,1-10 Employees,New Delhi +5 more,,,
KDDL,3.9,97 Reviews,Metals & Mining,501-1k Employees,Public,43 years old,Chandigarh +6 more
Kanerika Software,4.5,97 Reviews,IT Services & Consulting,51-200 Employees,Startup,9 years old,Hyderabad/Secunderabad +3 more
Cachet Pharmaceuticals,3.6,97 Reviews,Pharma,201-500 Employees,46 years old,Mumbai +23 more,
Lennox India Technology Centre,4.4,97 Reviews,Industrial Machinery,501-1k Employees,129 years old,Chennai +2 more,
MyCar,4.0,97 Reviews,Automobile,11-50 Employees,19 years old,Pune +17 more,
Datapro,3.8,96 Reviews,Education & Training,51-200 Employees (Global),48 years old,Florida +25 more,
TSR Darashaw,3.5,96 Reviews,BPO,51-200 Employees,23 years old,Mumbai +9 more,
Antraweb Technologies,4.0,96 Reviews,IT Services & Consulting,201-500 Employees,32 years old,Mumbai +3 more,
Corporation Bank,4.5,96 Reviews,Banking,10k-50k Employees,Public,118 years old,Mangaluru/Mangalore +33 more
Varian Medical Systems,4.1,96 Reviews,Medical Equipment,501-1k Employees,76 years old,Palo Alto +7 more,
Netxcell,3.6,96 Reviews,Telecom,201-500 Employees,24 years old,Hyderabad/Secunderabad +11 more,
Quatrro Mortgage Solutions,3.0,96 Reviews,Financial Services,51-200 Employees,18 years old,Marietta +4 more,
Choksi Laboratories,3.6,96 Reviews,51-200 Employees,Public,42 years old,Indore +6 more,
MTS,4.6,96 Reviews,Telecom,1k-5k Employees,Conglomerate,58 years old,Minnesota +38 more
Verity,3.1,96 Reviews,Investment Banking / Venture Capital / Private Equity,201-500 Employees,15 years old,Hyderabad/Secunderabad +3 more,
Metro Shoes,4.4,96 Reviews,Fashion & Textile,1k-5k Employees (Global),77 years old,Mumbai +28 more,
Mistral Solutions,4.1,96 Reviews,IT Services & Consulting,501-1k Employees,27 years old,Bangalore/Bengaluru +4 more,
Indian Register of Shipping,4.1,96 Reviews,Ports & Shipping,501-1k Employees,49 years old,Mumbai +20 more,
Interra Information Technologies,3.1,96 Reviews,IT Services & Consulting,201-500 Employees,28 years old,San Jose +2 more,
Abhijeet Group,4.0,96 Reviews,Power,5k-10k Employees,36 years old,Nagpur +23 more,
Supreme Infrastructure,2.9,96 Reviews,Engineering & Construction,1k-5k Employees,Public,41 years old,Mumbai +14 more
Samarth Lifestyle Retailing,4.5,96 Reviews,Retail,51-200 Employees,29 years old,Jaipur +21 more,
Lapp India,4.2,96 Reviews,Electrical Equipment,201-500 Employees,28 years old,Stuttgart +11 more,
Polyplastics,4.1,96 Reviews,Petrochemicals,1k-5k Employees (Global),62 years old,Tokyo +15 more,
Dachser,3.9,96 Reviews,Logistics,201-500 Employees,30 years old,Kempten +17 more,
Airworks,4.0,96 Reviews,51-200 Employees,Hosur +9 more,,,
Jabsons Foods,4.3,96 Reviews,Food Processing,201-500 Employees,32 years old,Bharuch +14 more,
Amwaj Catering Services,4.0,96 Reviews,Hospitality,18 years old,Doha +5 more,,
Panoli Intermediates India,4.0,96 Reviews,Chemicals,1k-5k Employees,25 years old,Vadodara/Baroda +4 more,
Rtech Group,3.4,96 Reviews,Real Estate,201-500 Employees,17 years old,Gurgaon/Gurugram +8 more,
Nido Machineries,4.3,96 Reviews,Industrial Machinery,201-500 Employees,14 years old,Mumbai +11 more,
National Australia Bank,3.4,96 Reviews,Banking,1k-5k Employees,Docklands +4 more,,
Orient Fashions,4.1,96 Reviews,Fashion & Textile,1k-5k Employees,51 years old,New Delhi +3 more,
"Denso Haryana Private Limited, Plant 1",4.1,96 Reviews,Auto Components,501-1k Employees,Manesar +5 more,,
ZunRoof Tech,3.5,96 Reviews,Power,51-200 Employees,Startup,8 years old,Gurgaon +8 more
DCM Infotech,3.7,96 Reviews,IT Services & Consulting,51-200 Employees,Public,31 years old,Gurgaon/Gurugram +10 more
FranchiseTrade,4.3,96 Reviews,Management Consulting,1-10 Employees,7 years old,Delhi +1 more,
Seeh Al Sarya Engineering,3.9,96 Reviews,Oil & Gas,1k-5k Employees,27 years old,Muscat +6 more,
Opgs Power Gujarat,4.4,96 Reviews,Power,201-500 Employees,16 years old,Toronto +11 more,
Delta Technology,3.8,96 Reviews,IT Services & Consulting,501-1k Employees,18 years old,Hyderabad/Secunderabad +5 more,
Eskag Pharma,3.3,96 Reviews,Pharma,201-500 Employees,47 years old,Kolkata +12 more,
ROI NET Solution,4.5,96 Reviews,FinTech,51-200 Employees,Startup,12 years old,Gurgaon +25 more
Ambience Group,3.6,96 Reviews,Real Estate,51-200 Employees,38 years old,Delhi/NCR +9 more,
Ilensys Technologies,4.2,96 Reviews,IT Services & Consulting,201-500 Employees,15 years old,Hyderabad +1 more,
NETPLUS Broadband Services,3.7,96 Reviews,Telecom,51-200 Employees,10 years old,Delhi/NCR +14 more,
Creative Info-link,3.2,96 Reviews,IT Services & Consulting,51-200 Employees,13 years old,Kolkata +25 more,
Kisan Mouldings,3.7,96 Reviews,Building Material,501-1k Employees,Public,42 years old,Mumbai +23 more
Artson Engineering,3.8,96 Reviews,Engineering & Construction,201-500 Employees,Public,46 years old,Hyderabad/Secunderabad +15 more
Vega Industries,4.3,96 Reviews,Beauty & Personal Care,501-1k Employees,24 years old,Noida +16 more,
One Trust,3.1,96 Reviews,Bangalore / Bengaluru +3 more,,,,
Indo Gulf Fertilisers,4.6,96 Reviews,Agro Chemicals,51-200 Employees,Public,21 years old,Port Harcourt +16 more
Comnet Solutions,3.4,96 Reviews,Telecom,51-200 Employees,30 years old,Delhi/NCR +18 more,
PathPartner Technology,4.1,96 Reviews,IT Services & Consulting,201-500 Employees,18 years old,Bangalore/Bengaluru +2 more,
Nucsoft,3.2,96 Reviews,IT Services & Consulting,201-500 Employees,30 years old,Mumbai +6 more,
Chandan Healthcare,3.1,96 Reviews,Healthcare,501-1k Employees,33 years old,Lucknow +12 more,
Konstelec Engineers,3.5,96 Reviews,Engineering & Construction,51-200 Employees,29 years old,Mumbai +14 more,
Indian Synthetic Rubber,3.6,96 Reviews,Petrochemicals,201-500 Employees,14 years old,Noida +4 more,
Ilensys Technologies,4.2,96 Reviews,IT Services & Consulting,201-500 Employees,15 years old,Hyderabad +1 more,
"Denso Haryana Private Limited, Plant 1",4.1,96 Reviews,Auto Components,501-1k Employees,Manesar +5 more,,
Vega Industries,4.3,96 Reviews,Beauty & Personal Care,501-1k Employees,24 years old,Noida +16 more,
Oasis Fertility,4.1,96 Reviews,Healthcare,501-1k Employees,15 years old,Hyderabad/Secunderabad +15 more,
FranchiseTrade,4.3,96 Reviews,Management Consulting,1-10 Employees,7 years old,Delhi +1 more,
DCM Infotech,3.7,96 Reviews,IT Services & Consulting,51-200 Employees,Public,31 years old,Gurgaon/Gurugram +10 more
PGEIN,4.2,96 Reviews,Accounting & Auditing,51-200 Employees,4 years old,Chandigarh +2 more,
One Trust,3.1,96 Reviews,Bangalore / Bengaluru +3 more,,,,
efficiently,3.0,96 Reviews,Hyderabad / Secunderabad +3 more,,,,
Homesfy Realty,3.9,96 Reviews,Real Estate,201-500 Employees,Public,11 years old,Thane +5 more
Opgs Power Gujarat,4.4,96 Reviews,Power,201-500 Employees,16 years old,Toronto +11 more,
Seeh Al Sarya Engineering,3.9,96 Reviews,Oil & Gas,1k-5k Employees,27 years old,Muscat +6 more,
ROI NET Solution,4.5,96 Reviews,FinTech,51-200 Employees,Startup,12 years old,Gurgaon +25 more
Orient Fashions,4.1,96 Reviews,Fashion & Textile,1k-5k Employees,51 years old,New Delhi +3 more,
BrainerHub,4.7,96 Reviews,Software Product,51-200 Employees,Ahmedabad +1 more,,
Fichtner Consulting Engineers,4.1,96 Reviews,Industrial Machinery,201-500 Employees,37 years old,Stockport +18 more,
Breach Candy Hospital Trust,4.4,96 Reviews,Healthcare,201-500 Employees,74 years old,Mumbai +5 more,
MSys Tech India,4.0,96 Reviews,Software Product,1k-5k Employees,17 years old,Atlanta +3 more,
PSRI Hospital,3.8,96 Reviews,Healthcare,501-1k Employees (Global),28 years old,Delhi/NCR +2 more,
PATH India,4.0,96 Reviews,Industrial Automation,51-200 Employees,New Delhi +25 more,,
Ankura Hospital,3.8,96 Reviews,Healthcare,501-1k Employees (Global),13 years old,Hyderabad +5 more,
Diversey,4.3,96 Reviews,Chemicals,51-200 Employees,101 years old,Fort Mill +22 more,
Skillventory,3.9,96 Reviews,Recruitment,51-200 Employees,16 years old,Mumbai +11 more,
Sharda Hospital,3.7,95 Reviews,Healthcare,201-500 Employees,18 years old,Noida +5 more,
Bl International,3.9,95 Reviews,Fashion & Textile,201-500 Employees,33 years old,Noida +10 more,
Manav Rachna International School,4.2,95 Reviews,Education & Training,501-1k Employees,27 years old,Faridabad +4 more,
Enlist Management Consultants,3.5,95 Reviews,Recruitment,201-500 Employees,20 years old,Chennai +14 more,
Som Projects (S.P.L),3.9,95 Reviews,Engineering & Construction,51-200 Employees,38 years old,Gurugram +19 more,
Eye7 Chaudhary Eye Centre,3.4,95 Reviews,Healthcare,201-500 Employees,37 years old,Delhi/NCR +6 more,
